c0t0v18	c0t1v18	c0t2v18	c0t3v18	c0t4v18	c1t0v18	c1t1v18	c1t2v18	c1t3v18	c1t4v18	c2t0v18	c2t1v18	c2t2v18	c2t3v18	c2t4v18	c3t0v18	c3t1v18	c3t2v18	c3t3v18	c3t4v18	c4t0v18	c4t1v18	c4t2v18	c4t3v18	c4t4v18	c5t0v18	c5t1v18	c5t2v18	c5t3v18	c5t4v18	
0.3679765	0.6485074	0.3766855	0.4749314	0.2835041	0.3827026	0.2799347	0.3999295	0.2109637	0.5591832	0.213341	0.1915068	0.2373288	0.2471407	0.2226431	0.3826855	0.6332415	0.692616	0.2441664	0.3187205	0.1800149	0.3429686	0.2142626	0.5631281	0.2409801	0.07638539	0.1881152	0.1610568	0.2823709	0.1858566	
0.1634636	0.3447164	0.5177895	0.7903833	0.5507892	0.1822911	0.4253807	0.4604438	0.4839159	0.285472	0.09099042	0.2115987	0.3160215	0.1560643	0.1312917	0.2867267	0.2849382	0.3756548	0.2965429	0.5653729	0.1354561	0.3502927	0.1873798	0.2968323	0.5024019	0.2916844	0.1407636	0.1647158	0.144652	0.209186	
0.606019	0.7850676	0.5650548	0.3476166	0.5227255	0.1868218	0.17432	0.5133452	0.3707367	0.2460466	0.123229	0.2352419	0.1811779	0.1331684	0.2004489	0.3883586	0.5378668	0.1329336	0.4432339	0.1766964	0.3899866	0.3817822	0.3464494	0.3818969	0.3055123	0.3146442	0.2795381	0.3284126	0.2941006	0.1850684	
0.4872071	0.2242862	0.2069332	0.2488648	0.3647097	0.2122102	0.2582897	0.268253	0.1777571	0.1814382	0.159836	0.1333213	0.09142	0.1421884	0.1203894	0.1645779	0.2911628	0.3204422	0.2547115	0.2860733	0.1799046	0.4460686	0.1797926	0.2813549	0.1820096	0.06838223	0.1415616	0.114377	0.230497	0.2252826	
0.3296878	0.3085641	0.4424627	0.6654021	0.4563238	0.2436844	0.3222617	0.2429408	0.3474406	0.25031	0.219714	0.2018979	0.2220517	0.1723922	0.1323705	0.3598102	0.3212737	0.08368886	0.4037239	0.4388849	0.2067902	0.2444231	0.2304213	0.2820978	0.2515172	0.1262076	0.2274426	0.3030604	0.1874937	0.2114893	
0.3759425	0.5393872	0.5272789	0.5229893	0.2535943	0.6208797	0.4003158	0.2019746	0.3350098	0.4598085	0.2768471	0.4367898	0.1706194	0.3125246	0.1673326	0.5059823	0.5927077	0.307574	0.4084136	0.512119	0.32672	0.4277006	0.385178	0.4599352	0.2844367	0.1149954	0.263587	0.3386087	0.2644638	0.1654981	
0.270446	0.2051566	0.4020562	0.5413097	0.3594281	0.1611112	0.3567466	0.1210356	0.3315209	0.3280597	0.2018349	0.1487028	0.1024121	0.1720662	0.1182767	0.1614956	0.400871	0.1863833	0.4775905	0.261101	0.4935933	0.3446859	0.2069916	0.2993274	0.3394848	0.1336756	0.07703693	0.09971762	0.3189325	0.2379345	
0.3974344	0.3205874	0.2247192	0.4535965	0.3331709	0.190486	0.1794328	0.3157951	0.269404	0.2256122	0.08349553	0.05873691	0.168066	0.1477221	0.1217784	0.2758896	0.6845819	0.321076	0.2679095	0.2781479	0.3308629	0.2404667	0.5069118	0.3329423	0.3780217	0.086352	0.1027774	0.0984083	0.1513199	0.2019861	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
